0	-108.564613
1	-68.102882
2	-85.714127
3	-91.849800
4	-89.893425
5	-82.178825
6	-95.158302
7	-84.792030
8	-95.471764
9	-106.793022
10	-89.546768
11	-69.941521
12	-77.477570
13	-23.066666
14	-82.244629
15	-102.219612
16	-73.983131
17	-111.210976
18	-91.361565
19	-97.286774
20	-102.879982
21	-68.863907
22	-37.708107
23	-72.214737
24	-81.374680
25	-81.495827
26	-52.289360
27	-69.655396
28	-79.520897
29	-72.723526
30	-69.382202
31	-88.429398
32	-104.734169
33	-107.490860
34	-83.705322
35	-100.202568
36	-118.247337
37	-127.028725
38	-108.764214
39	-68.944527
40	-80.602806
41	-96.597626
42	-86.483910
43	-95.204834
44	-64.312500
45	-75.167900
46	-87.001709
47	-83.778076
48	-70.911911
49	-82.339577
50	-87.837326
51	-93.319954
52	-106.568947
53	-100.136475
54	-58.281162
55	-36.169281
56	-63.599964
57	-84.579247
58	-67.534424
59	-80.488235
60	-53.605053
61	-92.144142
62	-71.134720
63	-83.653793
64	-69.994926
65	-92.517914
66	-101.737053
67	-80.937248
68	-108.335312
69	-85.526833
70	-85.975845
71	-88.229965
72	-97.105171
73	-92.297394
74	-109.770119
75	-92.215881
76	-100.343880
77	-101.146782
78	-89.998245
79	-58.367729
80	-69.642738
81	-76.940735
82	-86.699852
83	-43.961674
84	-95.940582
85	-40.968277
86	-90.065155
87	-74.635078
88	-71.509193
89	-88.999512
90	-64.339943
91	-97.770760
92	-84.804802
93	-90.528252
94	-54.994701
95	-84.073891
96	-91.497635
97	-105.696236
98	-112.910492
99	-96.388138
100	-98.889732
101	-106.947289
102	-74.699585
103	-86.435371
104	-98.003494
105	-102.728477
106	-98.381279
107	-90.246887
108	-94.252983
109	-75.775505
110	-79.389977
111	-92.732719
112	-100.259651
113	-74.984566
114	-77.215866
115	-98.291245
116	-85.240807
117	-54.706909
118	-57.994385
119	-81.843315
120	-85.493286
121	-78.721695
122	-98.242241
123	-85.161346
124	-73.558968
125	-72.613319
126	-117.947845
127	-72.720528
128	-94.604652
129	-76.189110
130	-65.297813
131	-79.329178
132	-73.606934
133	-90.035767
134	-75.327095
135	-88.288742
136	-39.188644
137	-86.654968
138	-98.068054
139	-73.055382
140	-86.538971
141	-80.608307
142	-82.352631
143	-104.548218
144	-115.492271
145	-133.849030
146	-86.518311
147	-90.548203
148	-67.734612
149	-108.311966
150	-89.867058
151	-81.923431
152	-63.072647
153	-81.245338
154	-68.694061
155	-51.847126
156	-58.086544
157	-76.176735
158	-66.216522
159	-85.138435
160	-98.523026
161	-86.360069
162	-88.874954
163	-88.455063
164	-97.135231
165	-90.427498
166	-106.236176
167	-78.011787
168	-71.729813
169	-91.060493
170	-86.942940
171	-90.732063
172	-88.946625
173	-87.478439
174	-68.182213
175	-97.617271
176	-96.533249
177	-94.716621
178	-100.926460
179	-78.528572
180	-83.226967
181	-95.987411
182	-102.855415
183	-82.065666
184	-100.304199
185	-93.822983
186	-90.853378
187	-76.338341
188	-57.612686
189	-112.226601
190	-75.017403
191	-66.820061
192	-90.980209
193	-100.804199
194	-102.301575
195	-100.170845
196	-81.683197
197	-77.774857
198	-115.385086
199	-108.253075
200	-103.839035
201	-119.921623
202	-153.984467
203	-91.190140
204	-58.113190
205	-101.164101
206	-43.560989
207	-81.488441
208	52.710934
209	44.937836
210	23.566898
211	-50.448952
212	31.849751
213	-10.410365
214	62.388840
215	71.302673
216	76.404556
217	-20.869650
218	29.611214
219	14.157821
220	-27.761168
221	-61.559853
222	-103.585663
223	-130.290146
224	-118.702621
225	-108.844894
226	-81.678894
227	-110.498459
228	-110.903519
229	-123.435730
230	-133.041779
231	-124.845749
232	-87.970932
233	-96.370285
234	-114.034859
235	-76.909821
236	-86.569054
237	-83.037331
238	-80.508942
239	-48.093830
240	-150.431427
241	-129.867676
242	-62.523914
243	-77.924271
244	-97.220177
245	-106.510536
246	-101.611389
247	-64.589241
248	-78.404686
249	-70.795776
250	-112.053261
251	-84.766556
252	-101.535019
253	-83.540077
254	-97.124855
255	-79.024010
256	-98.030716
257	-92.771927
258	-102.617188
259	-68.019501
260	-59.592957
261	-67.745049
262	-105.338722
263	-71.391891
264	-100.289207
265	-75.672607
266	-66.840897
267	-67.695656
268	-71.435738
269	-83.213104
270	-72.976730
271	-81.641800
272	-121.937958
273	-74.274948
274	-67.020363
275	-79.286438
276	-59.836494
277	-33.978569
278	-55.231457
279	-101.634018
280	-82.429207
281	-65.443542
282	-80.006165
283	-107.797142
284	-94.950508
285	-119.335068
286	-93.363091
287	-83.903358
288	-56.813385
289	49.088799
290	30.002590
291	47.521305
292	42.068863
293	75.447830
294	7.779643
295	13.722013
296	32.300053
297	84.320480
298	97.759224
299	111.889053
300	102.757858
301	96.202301
302	87.691978
303	88.754753
304	95.742119
305	111.262642
306	106.803040
307	143.753860
308	129.519012
309	83.437439
310	106.199318
311	121.527863
312	128.555252
313	123.518219
314	125.064438
315	117.284798
316	131.885635
317	110.542305
318	119.536659
319	154.985245
320	144.461304
321	159.113876
322	136.245361
323	87.697983
324	123.766472
325	87.491745
326	55.640457
327	72.280708
328	101.904701
329	89.120163
330	85.347649
331	102.269852
332	107.416222
333	101.215546
334	88.281677
335	94.733490
336	94.113274
337	67.282631
338	71.736542
339	57.063492
340	59.891216
341	58.505516
342	74.013153
343	89.437111
344	75.708145
345	62.665367
346	74.944901
347	73.359299
348	73.108643
349	71.206894
350	71.416397
351	76.635139
352	79.726295
353	79.779503
354	78.684998
355	51.215324
356	67.724037
357	62.782349
358	60.857517
359	52.596088
360	68.898270
361	64.180374
362	62.495159
363	61.416370
364	44.185322
365	48.599983
366	46.146259
367	50.732246
368	60.163708
369	20.863550
370	54.537193
371	31.345716
372	97.117393
373	62.855488
374	106.372475
375	110.806946
376	76.824593
377	90.403687
378	112.151161
379	136.824341
380	95.962753
381	86.968025
382	91.462219
383	70.219917
384	88.279686
385	115.291145
386	128.922592
387	73.569328
388	64.246056
389	87.935989
390	69.601051
391	94.534546
392	82.475891
393	74.633621
394	84.719017
395	89.632141
396	53.319969
397	105.585678
398	117.169434
399	125.066162
400	126.461922
401	145.041336
402	131.907944
403	136.879578
404	129.377167
405	139.972168
406	129.665741
407	110.139084
408	128.700745
409	126.425125
410	101.811317
411	79.387032
412	124.366325
413	118.936584
414	117.355408
415	151.715134
416	123.107849
417	123.755066
418	113.493767
419	121.002769
420	122.036469
421	117.837029
422	131.824432
423	126.026527
424	122.417786
425	129.939194
426	125.786484
427	136.051376
428	112.356300
429	136.975967
430	115.888680
431	118.579170
432	114.815918
433	110.139641
434	97.999474
435	99.072945
436	-22.874628
437	-127.162720
438	-33.394104
439	39.142975
440	5.129300
441	116.325905
442	102.145927
443	104.582878
444	137.132523
445	107.071877
446	78.682938
447	117.489700
448	121.944626
449	145.864899
450	144.700272
451	137.976212
452	126.440941
453	121.266563
454	124.137764
455	142.215317
456	140.017792
457	135.691010
458	136.302979
459	142.517044
460	103.039207
461	111.670471
462	146.624329
463	116.010956
464	126.440109
465	149.570572
466	132.551117
467	127.967888
468	118.403717
469	148.362930
470	162.572754
471	141.876724
472	116.960838
473	89.008034
474	133.911041
475	127.775002
476	129.623703
477	123.279121
478	138.290634
479	128.870544
480	90.859497
481	92.650879
482	120.907326
483	80.134163
484	87.347916
485	90.587555
486	103.441460
487	89.857597
488	77.162788
489	90.725716
490	114.726013
491	131.735336
492	108.789452
493	118.464592
494	85.401138
495	43.927841
496	55.862862
497	69.015839
498	70.558571
499	78.936363
500	96.046883
501	35.337505
502	48.943260
503	75.816795
504	85.670326
505	61.498615
506	40.559456
507	60.045414
508	69.077759
509	84.453133
510	82.657661
511	78.189201
512	68.316399
513	60.229149
514	81.083549
515	37.533245
516	39.041306
517	51.787689
518	51.957081
519	55.092625
520	83.560402
521	73.112053
522	82.836533
523	79.611404
524	82.072533
525	80.455193
526	82.669289
527	73.063774
528	46.548775
529	92.163567
530	67.710999
531	77.925133
532	62.326176
533	84.597725
534	74.524216
535	51.473179
536	101.896744
537	71.888847
538	83.404236
539	96.055199
540	87.555534
541	117.278114
542	95.339607
543	99.952972
544	53.565926
545	45.093273
546	56.210083
547	74.697220
548	88.660400
549	37.017738
550	108.594238
551	127.888657
552	107.519722
553	114.207352
554	114.826080
555	126.865395
556	132.972748
557	128.095657
558	108.064819
559	75.321053
560	113.221863
561	128.874420
562	124.166245
563	162.277710
564	144.806824
565	145.068115
566	166.844223
567	155.147614
568	170.862289
569	167.895096
570	172.295547
571	179.398972
572	-165.349152
573	-178.015686
574	173.272461
575	170.384399
576	145.076797
577	177.892044
578	142.126022
579	169.203506
580	168.687759
581	-177.924774
582	152.959610
583	158.986740
584	160.641281
585	167.646164
586	170.642715
587	170.996750
588	144.896332
589	154.670822
590	168.242615
591	146.405365
592	172.792404
593	158.985855
594	-163.461945
595	176.817352
596	146.631317
597	163.737549
598	-174.197845
599	172.803833
600	167.252029
601	176.416565
602	174.530731
603	167.641602
604	161.593338
605	-168.144363
606	-113.075279
607	-105.942345
608	-111.118408
609	-114.402412
610	-107.843407
611	-114.617348
612	-106.195236
613	-81.089859
614	-34.571175
615	-63.446476
616	-98.128838
617	-72.522087
618	-80.725525
619	-88.246948
620	-119.500618
621	-99.128021
622	-86.369011
623	-52.625534
624	-86.031387
625	-90.570892
626	-70.408752
627	-98.323990
628	-95.404449
629	-82.653114
630	-117.286301
631	-77.127640
632	-86.534950
633	-84.875862
634	-61.447922
635	-70.894684
636	-78.610779
637	-75.039238
638	-38.417587
639	-78.274620
640	-57.051048
641	-80.458473
642	-71.553696
643	-58.890198
644	-77.013710
645	-91.386559
646	-102.538368
647	-118.009384
648	-82.523842
649	-47.593422
650	-68.878654
651	-79.262138
652	-107.812798
653	-87.908966
654	-91.095779
655	-104.136017
656	-83.514542
657	-39.860161
658	-13.330590
659	-44.512024
660	-58.381382
661	-89.549736
662	-76.746841
663	-25.299950
664	-45.402210
665	-104.448090
666	-108.834885
667	-102.035896
668	-84.501740
669	-95.930054
670	-103.887062
671	-122.391571
672	-100.253212
673	-56.557217
674	-43.603165
675	-64.890137
676	-50.123806
677	-62.534687
678	-103.076805
679	-104.711990
680	-61.183304
681	-53.686382
682	-57.601128
683	-40.921547
684	-93.907585
685	-83.264198
686	-93.049324
687	-67.084496
688	-89.688095
689	-70.442062
690	-83.200493
691	-42.786556
692	-80.580124
693	-83.152092
694	-88.723984
695	-66.451408
696	-108.352875
697	-111.141312
698	-78.205177
699	-117.519714
700	-84.903389
701	-86.721962
702	-101.074196
703	-100.253349
704	-105.199844
705	-81.665291
706	-92.087608
707	-105.077232
708	-110.872208
709	-114.614494
710	-119.282585
711	-96.180870
712	-91.551750
713	-73.026466
714	98.760796
715	-98.648788
716	-68.584114
717	49.450020
718	50.773460
719	-84.903786
720	-85.092735
721	-108.365189
722	-70.496925
723	-80.886642
724	-63.766926
725	-80.636436
726	-84.344948
727	-87.836433
728	-103.110527
729	-108.634933
730	-55.884716
731	-79.377106
732	-72.228004
733	-75.327148
734	-79.467072
735	-63.084614
736	-74.729202
737	-62.126724
738	-55.777405
739	-78.002632
740	-89.967041
741	-94.064392
742	-50.572224
743	-132.897171
744	-91.777740
745	-90.751625
746	-70.614258
747	-70.399300
748	-87.643494
749	-56.730042
750	-61.754684
751	-59.654442
752	-80.765297
753	-58.452404
754	-66.831978
755	-80.326546
756	-68.508774
757	-107.609985
758	-94.414597
759	-97.297737
760	-106.840858
761	-92.553558
762	-102.986725
763	-99.599762
764	-98.463425
765	-125.984657
766	-94.155228
767	-79.686905
768	-107.019585
769	-131.003189
770	-100.025505
771	-75.037064
772	-67.996628
773	-106.820923
774	-97.320839
775	-98.999954
776	-87.252739
777	-101.507126
778	-83.844894
779	-57.755566
780	-96.785271
781	-56.039978
782	-100.054298
783	-50.941994
784	-40.266907
785	-33.013435
786	-70.133797
787	-29.203741
788	-22.147045
789	33.048096
790	75.047073
791	97.782692
792	100.454185
793	113.728477
794	102.677628
795	131.552399
796	118.389938
797	81.746162
798	97.882126
799	108.446724
800	102.913071
801	126.261772
802	114.935051
803	126.431488
804	116.741020
805	129.430038
806	120.156166
807	114.959694
808	107.693451
809	102.353668
810	104.758194
811	89.594452
812	98.988373
813	116.011147
814	95.101341
815	59.887817
816	23.084284
817	50.959000
818	69.031868
819	68.862274
820	78.497360
821	84.893051
822	84.308937
823	85.457703
824	79.605164
825	56.255905
826	92.785805
827	79.100822
828	77.263000
829	95.699951
830	91.297722
831	96.275063
832	125.157837
833	115.335487
834	113.255402
835	106.795212
836	99.918465
837	128.262711
838	123.502251
839	147.605240
840	139.683090
841	154.698029
842	143.722672
843	137.558243
844	147.350616
845	143.959488
846	147.403488
847	118.030174
848	149.549408
849	117.861687
850	132.972809
851	110.292747
852	125.082298
853	108.310463
854	115.867271
855	141.170761
856	123.152779
857	109.731140
858	133.974472
859	136.461853
860	92.053787
861	105.784264
862	106.646530
863	101.076622
864	109.069092
865	95.333427
866	120.693115
867	155.268280
868	121.738083
869	93.573837
870	140.050690
871	137.323990
