#X		Y		Free		Pro
-3.061500	-3.061500	16.706821	0.000013
-3.061500	-2.904500	16.722790	0.000013
-3.061500	-2.747500	16.865095	0.000012
-3.061500	-2.590500	16.567975	0.000014
-3.061500	-2.433500	15.990348	0.000017
-3.061500	-2.276500	15.770648	0.000019
-3.061500	-2.119500	16.475111	0.000014
-3.061500	-1.962500	17.334950	0.000010
-3.061500	-1.805500	18.023116	0.000008
-3.061500	-1.648500	18.246088	0.000007
-3.061500	-1.491500	18.290007	0.000007
-3.061500	-1.334500	17.789896	0.000008
-3.061500	-1.177500	17.633607	0.000009
-3.061500	-1.020500	17.673977	0.000009
-3.061500	-0.863500	18.168872	0.000007
-3.061500	-0.706500	18.804329	0.000006
-3.061500	-0.549500	20.148814	0.000003
-3.061500	-0.392500	21.375591	0.000002
-3.061500	-0.235500	22.025734	0.000002
-3.061500	-0.078500	22.081977	0.000002
-3.061500	0.078500	21.468825	0.000002
-3.061500	0.235500	20.220569	0.000003
-3.061500	0.392500	18.501625	0.000006
-3.061500	0.549500	16.836944	0.000012
-3.061500	0.706500	15.051541	0.000025
-3.061500	0.863500	13.185724	0.000053
-3.061500	1.020500	11.452108	0.000107
-3.061500	1.177500	10.196092	0.000176
-3.061500	1.334500	9.767494	0.000209
-3.061500	1.491500	9.620766	0.000222
-3.061500	1.648500	9.476991	0.000235
-3.061500	1.805500	9.314416	0.000251
-3.061500	1.962500	9.407024	0.000242
-3.061500	2.119500	10.033727	0.000188
-3.061500	2.276500	10.974386	0.000129
-3.061500	2.433500	11.961355	0.000087
-3.061500	2.590500	13.123370	0.000055
-3.061500	2.747500	14.355247	0.000033
-3.061500	2.904500	15.609219	0.000020
-3.061500	3.061500	16.546272	0.000014

-2.904500	-3.061500	16.980524	0.000012
-2.904500	-2.904500	16.926085	0.000012
-2.904500	-2.747500	16.910699	0.000012
-2.904500	-2.590500	16.551281	0.000014
-2.904500	-2.433500	15.985837	0.000017
-2.904500	-2.276500	15.739747	0.000019
-2.904500	-2.119500	16.304514	0.000015
-2.904500	-1.962500	17.156990	0.000011
-2.904500	-1.805500	17.685359	0.000009
-2.904500	-1.648500	17.885424	0.000008
-2.904500	-1.491500	17.776016	0.000008
-2.904500	-1.334500	17.349501	0.000010
-2.904500	-1.177500	17.021972	0.000011
-2.904500	-1.020500	17.133909	0.000011
-2.904500	-0.863500	17.472965	0.000010
-2.904500	-0.706500	17.640857	0.000009
-2.904500	-0.549500	18.668265	0.000006
-2.904500	-0.392500	20.012034	0.000003
-2.904500	-0.235500	20.970894	0.000002
-2.904500	-0.078500	21.097023	0.000002
-2.904500	0.078500	20.645549	0.000003
-2.904500	0.235500	19.542036	0.000004
-2.904500	0.392500	18.600261	0.000006
-2.904500	0.549500	17.238622	0.000010
-2.904500	0.706500	15.548222	0.000021
-2.904500	0.863500	13.792894	0.000042
-2.904500	1.020500	11.809855	0.000092
-2.904500	1.177500	10.329771	0.000167
-2.904500	1.334500	9.865919	0.000201
-2.904500	1.491500	9.668111	0.000218
-2.904500	1.648500	9.456874	0.000237
-2.904500	1.805500	9.654714	0.000219
-2.904500	1.962500	9.839010	0.000203
-2.904500	2.119500	10.408321	0.000162
-2.904500	2.276500	11.308038	0.000113
-2.904500	2.433500	12.457960	0.000071
-2.904500	2.590500	13.884491	0.000040
-2.904500	2.747500	15.129551	0.000024
-2.904500	2.904500	16.202056	0.000016
-2.904500	3.061500	17.018634	0.000011

-2.747500	-3.061500	16.711348	0.000013
-2.747500	-2.904500	16.371600	0.000015
-2.747500	-2.747500	16.195068	0.000016
-2.747500	-2.590500	15.545529	0.000021
-2.747500	-2.433500	14.929051	0.000026
-2.747500	-2.276500	14.606424	0.000030
-2.747500	-2.119500	15.457229	0.000021
-2.747500	-1.962500	16.247053	0.000016
-2.747500	-1.805500	16.774140	0.000013
-2.747500	-1.648500	16.802502	0.000012
-2.747500	-1.491500	16.364783	0.000015
-2.747500	-1.334500	16.065800	0.000017
-2.747500	-1.177500	15.773404	0.000019
-2.747500	-1.020500	15.750616	0.000019
-2.747500	-0.863500	16.007053	0.000017
-2.747500	-0.706500	16.203295	0.000016
-2.747500	-0.549500	17.052619	0.000011
-2.747500	-0.392500	18.411258	0.000007
-2.747500	-0.235500	19.431736	0.000004
-2.747500	-0.078500	19.780284	0.000004
-2.747500	0.078500	19.343140	0.000005
-2.747500	0.235500	18.531938	0.000006
-2.747500	0.392500	18.010719	0.000008
-2.747500	0.549500	17.016750	0.000011
-2.747500	0.706500	15.518744	0.000021
-2.747500	0.863500	13.840147	0.000041
-2.747500	1.020500	11.808888	0.000092
-2.747500	1.177500	10.266974	0.000171
-2.747500	1.334500	9.691658	0.000216
-2.747500	1.491500	9.460148	0.000237
-2.747500	1.648500	9.271953	0.000255
-2.747500	1.805500	9.361290	0.000246
-2.747500	1.962500	9.523594	0.000231
-2.747500	2.119500	10.000469	0.000191
-2.747500	2.276500	10.696621	0.000144
-2.747500	2.433500	12.460952	0.000071
-2.747500	2.590500	14.113287	0.000037
-2.747500	2.747500	15.323938	0.000023
-2.747500	2.904500	16.342705	0.000015
-2.747500	3.061500	17.016989	0.000011

-2.590500	-3.061500	16.219612	0.000016
-2.590500	-2.904500	15.874660	0.000018
-2.590500	-2.747500	15.587790	0.000020
-2.590500	-2.590500	14.762177	0.000028
-2.590500	-2.433500	14.017128	0.000038
-2.590500	-2.276500	13.526271	0.000046
-2.590500	-2.119500	13.979527	0.000039
-2.590500	-1.962500	15.028617	0.000025
-2.590500	-1.805500	15.615641	0.000020
-2.590500	-1.648500	15.741652	0.000019
-2.590500	-1.491500	15.308981	0.000023
-2.590500	-1.334500	14.726262	0.000029
-2.590500	-1.177500	14.374501	0.000033
-2.590500	-1.020500	14.304383	0.000034
-2.590500	-0.863500	14.601459	0.000030
-2.590500	-0.706500	14.898049	0.000027
-2.590500	-0.549500	15.794472	0.000019
-2.590500	-0.392500	17.259540	0.000010
-2.590500	-0.235500	18.261452	0.000007
-2.590500	-0.078500	18.733664	0.000006
-2.590500	0.078500	18.600705	0.000006
-2.590500	0.235500	18.102874	0.000007
-2.590500	0.392500	17.537188	0.000009
-2.590500	0.549500	16.606406	0.000013
-2.590500	0.706500	15.189982	0.000024
-2.590500	0.863500	13.401193	0.000049
-2.590500	1.020500	11.704009	0.000096
-2.590500	1.177500	10.100578	0.000183
-2.590500	1.334500	9.397101	0.000243
-2.590500	1.491500	8.931289	0.000293
-2.590500	1.648500	8.680689	0.000324
-2.590500	1.805500	8.865579	0.000300
-2.590500	1.962500	9.104356	0.000273
-2.590500	2.119500	9.506071	0.000232
-2.590500	2.276500	10.264719	0.000171
-2.590500	2.433500	11.911306	0.000089
-2.590500	2.590500	13.845947	0.000041
-2.590500	2.747500	15.126747	0.000024
-2.590500	2.904500	16.015986	0.000017
-2.590500	3.061500	16.423807	0.000015

-2.433500	-3.061500	15.724158	0.000019
-2.433500	-2.904500	15.460613	0.000021
-2.433500	-2.747500	15.331379	0.000022
-2.433500	-2.590500	14.548046	0.000031
-2.433500	-2.433500	13.684225	0.000044
-2.433500	-2.276500	13.120638	0.000055
-2.433500	-2.119500	13.458474	0.000048
-2.433500	-1.962500	14.374914	0.000033
-2.433500	-1.805500	15.075450	0.000025
-2.433500	-1.648500	15.244700	0.000023
-2.433500	-1.491500	14.677208	0.000029
-2.433500	-1.334500	13.907090	0.000040
-2.433500	-1.177500	13.544654	0.000046
-2.433500	-1.020500	13.351063	0.000050
-2.433500	-0.863500	13.501772	0.000047
-2.433500	-0.706500	13.829362	0.000041
-2.433500	-0.549500	14.896127	0.000027
-2.433500	-0.392500	16.342914	0.000015
-2.433500	-0.235500	17.412376	0.000010
-2.433500	-0.078500	17.995515	0.000008
-2.433500	0.078500	17.795915	0.000008
-2.433500	0.235500	17.268238	0.000010
-2.433500	0.392500	16.814204	0.000012
-2.433500	0.549500	15.705929	0.000019
-2.433500	0.706500	14.356313	0.000033
-2.433500	0.863500	12.608878	0.000067
-2.433500	1.020500	10.854381	0.000135
-2.433500	1.177500	9.699509	0.000215
-2.433500	1.334500	8.954164	0.000290
-2.433500	1.491500	8.560293	0.000340
-2.433500	1.648500	8.478911	0.000351
-2.433500	1.805500	8.732221	0.000317
-2.433500	1.962500	9.081046	0.000276
-2.433500	2.119500	9.541308	0.000229
-2.433500	2.276500	10.308157	0.000168
-2.433500	2.433500	11.762293	0.000094
-2.433500	2.590500	13.461030	0.000048
-2.433500	2.747500	14.745045	0.000028
-2.433500	2.904500	15.539692	0.000021
-2.433500	3.061500	15.947807	0.000018

-2.276500	-3.061500	15.582456	0.000020
-2.276500	-2.904500	15.405113	0.000022
-2.276500	-2.747500	15.381189	0.000022
-2.276500	-2.590500	14.572179	0.000030
-2.276500	-2.433500	13.635618	0.000044
-2.276500	-2.276500	13.189409	0.000053
-2.276500	-2.119500	13.332930	0.000050
-2.276500	-1.962500	14.260622	0.000035
-2.276500	-1.805500	14.870010	0.000027
-2.276500	-1.648500	14.953980	0.000026
-2.276500	-1.491500	14.354546	0.000033
-2.276500	-1.334500	13.659268	0.000044
-2.276500	-1.177500	13.158977	0.000054
-2.276500	-1.020500	12.919159	0.000059
-2.276500	-0.863500	12.959688	0.000058
-2.276500	-0.706500	13.273001	0.000051
-2.276500	-0.549500	14.320617	0.000034
-2.276500	-0.392500	15.743570	0.000019
-2.276500	-0.235500	16.821333	0.000012
-2.276500	-0.078500	17.205401	0.000011
-2.276500	0.078500	17.124773	0.000011
-2.276500	0.235500	16.527366	0.000014
-2.276500	0.392500	15.967774	0.000017
-2.276500	0.549500	15.085895	0.000025
-2.276500	0.706500	13.723053	0.000043
-2.276500	0.863500	12.017867	0.000085
-2.276500	1.020500	10.389199	0.000163
-2.276500	1.177500	9.358264	0.000247
-2.276500	1.334500	8.842334	0.000303
-2.276500	1.491500	8.471056	0.000352
-2.276500	1.648500	8.399365	0.000362
-2.276500	1.805500	8.928614	0.000293
-2.276500	1.962500	9.376449	0.000245
-2.276500	2.119500	9.951444	0.000194
-2.276500	2.276500	10.725298	0.000143
-2.276500	2.433500	11.960092	0.000087
-2.276500	2.590500	13.586505	0.000045
-2.276500	2.747500	14.682560	0.000029
-2.276500	2.904500	15.456028	0.000021
-2.276500	3.061500	15.774361	0.000019

-2.119500	-3.061500	15.969617	0.000017
-2.119500	-2.904500	15.941446	0.000018
-2.119500	-2.747500	15.768173	0.000019
-2.119500	-2.590500	14.872737	0.000027
-2.119500	-2.433500	14.015812	0.000038
-2.119500	-2.276500	13.303802	0.000051
-2.119500	-2.119500	13.545174	0.000046
-2.119500	-1.962500	14.407242	0.000033
-2.119500	-1.805500	14.872581	0.000027
-2.119500	-1.648500	14.920895	0.000027
-2.119500	-1.491500	14.477410	0.000032
-2.119500	-1.334500	13.802048	0.000042
-2.119500	-1.177500	13.213369	0.000053
-2.119500	-1.020500	12.874739	0.000060
-2.119500	-0.863500	12.904435	0.000060
-2.119500	-0.706500	13.317023	0.000050
-2.119500	-0.549500	14.515533	0.000031
-2.119500	-0.392500	15.795254	0.000019
-2.119500	-0.235500	16.786906	0.000013
-2.119500	-0.078500	17.297481	0.000010
-2.119500	0.078500	17.162594	0.000011
-2.119500	0.235500	16.438779	0.000014
-2.119500	0.392500	15.794729	0.000019
-2.119500	0.549500	14.905432	0.000027
-2.119500	0.706500	13.506955	0.000047
-2.119500	0.863500	11.866162	0.000090
-2.119500	1.020500	10.345335	0.000166
-2.119500	1.177500	9.539567	0.000229
-2.119500	1.334500	8.947961	0.000291
-2.119500	1.491500	8.709045	0.000320
-2.119500	1.648500	8.744264	0.000315
-2.119500	1.805500	9.221998	0.000260
-2.119500	1.962500	9.829724	0.000204
-2.119500	2.119500	10.525717	0.000154
-2.119500	2.276500	11.510696	0.000104
-2.119500	2.433500	12.609150	0.000067
-2.119500	2.590500	13.916714	0.000040
-2.119500	2.747500	15.096466	0.000025
-2.119500	2.904500	15.851027	0.000018
-2.119500	3.061500	16.294157	0.000015

-1.962500	-3.061500	17.260313	0.000010
-1.962500	-2.904500	16.966666	0.000012
-1.962500	-2.747500	16.377895	0.000015
-1.962500	-2.590500	15.496841	0.000021
-1.962500	-2.433500	14.589166	0.000030
-1.962500	-2.276500	13.895957	0.000040
-1.962500	-2.119500	14.266566	0.000034
-1.962500	-1.962500	14.898004	0.000027
-1.962500	-1.805500	15.322465	0.000023
-1.962500	-1.648500	15.356604	0.000022
-1.962500	-1.491500	14.875820	0.000027
-1.962500	-1.334500	14.347491	0.000033
-1.962500	-1.177500	13.647636	0.000044
-1.962500	-1.020500	13.351118	0.000050
-1.962500	-0.863500	13.540870	0.000046
-1.962500	-0.706500	14.013605	0.000038
-1.962500	-0.549500	15.059769	0.000025
-1.962500	-0.392500	16.247494	0.000016
-1.962500	-0.235500	17.307646	0.000010
-1.962500	-0.078500	17.797103	0.000008
-1.962500	0.078500	17.741581	0.000009
-1.962500	0.235500	17.113549	0.000011
-1.962500	0.392500	16.184377	0.000016
-1.962500	0.549500	15.114362	0.000025
-1.962500	0.706500	13.735007	0.000043
-1.962500	0.863500	12.155661	0.000080
-1.962500	1.020500	10.866737	0.000135
-1.962500	1.177500	9.949786	0.000195
-1.962500	1.334500	9.358947	0.000247
-1.962500	1.491500	9.104238	0.000273
-1.962500	1.648500	9.090158	0.000275
-1.962500	1.805500	9.476690	0.000235
-1.962500	1.962500	10.145610	0.000180
-1.962500	2.119500	11.036765	0.000126
-1.962500	2.276500	12.118055	0.000082
-1.962500	2.433500	13.265322	0.000051
-1.962500	2.590500	14.481394	0.000032
-1.962500	2.747500	15.644564	0.000020
-1.962500	2.904500	16.587821	0.000014
-1.962500	3.061500	17.163218	0.000011

-1.805500	-3.061500	18.166028	0.000007
-1.805500	-2.904500	18.044248	0.000008
-1.805500	-2.747500	17.263610	0.000010
-1.805500	-2.590500	16.238351	0.000016
-1.805500	-2.433500	15.184751	0.000024
-1.805500	-2.276500	14.675054	0.000029
-1.805500	-2.119500	15.090676	0.000025
-1.805500	-1.962500	15.620971	0.000020
-1.805500	-1.805500	15.963401	0.000017
-1.805500	-1.648500	16.062588	0.000017
-1.805500	-1.491500	15.683611	0.000020
-1.805500	-1.334500	15.041341	0.000025
-1.805500	-1.177500	14.417099	0.000032
-1.805500	-1.020500	14.014215	0.000038
-1.805500	-0.863500	14.300181	0.000034
-1.805500	-0.706500	14.828340	0.000028
-1.805500	-0.549500	15.820553	0.000018
-1.805500	-0.392500	16.982334	0.000012
-1.805500	-0.235500	17.971036	0.000008
-1.805500	-0.078500	18.522774	0.000006
-1.805500	0.078500	18.468736	0.000006
-1.805500	0.235500	17.850382	0.000008
-1.805500	0.392500	16.861589	0.000012
-1.805500	0.549500	15.573195	0.000020
-1.805500	0.706500	14.265303	0.000034
-1.805500	0.863500	12.782737	0.000062
-1.805500	1.020500	11.558432	0.000102
-1.805500	1.177500	10.609424	0.000149
-1.805500	1.334500	10.121785	0.000182
-1.805500	1.491500	9.844786	0.000203
-1.805500	1.648500	9.842796	0.000203
-1.805500	1.805500	10.052773	0.000187
-1.805500	1.962500	10.668001	0.000146
-1.805500	2.119500	11.717181	0.000096
-1.805500	2.276500	12.726371	0.000064
-1.805500	2.433500	14.006685	0.000038
-1.805500	2.590500	15.190120	0.000024
-1.805500	2.747500	16.444971	0.000014
-1.805500	2.904500	17.478530	0.000010
-1.805500	3.061500	18.039408	0.000008

-1.648500	-3.061500	18.691084	0.000006
-1.648500	-2.904500	18.117784	0.000007
-1.648500	-2.747500	17.486601	0.000009
-1.648500	-2.590500	16.374041	0.000015
-1.648500	-2.433500	15.481256	0.000021
-1.648500	-2.276500	15.036667	0.000025
-1.648500	-2.119500	15.254980	0.000023
-1.648500	-1.962500	15.890797	0.000018
-1.648500	-1.805500	16.133005	0.000016
-1.648500	-1.648500	16.151150	0.000016
-1.648500	-1.491500	15.974191	0.000017
-1.648500	-1.334500	15.325778	0.000023
-1.648500	-1.177500	14.595257	0.000030
-1.648500	-1.020500	14.306434	0.000034
-1.648500	-0.863500	14.511997	0.000031
-1.648500	-0.706500	15.220802	0.000024
-1.648500	-0.549500	16.101790	0.000017
-1.648500	-0.392500	17.225419	0.000011
-1.648500	-0.235500	18.156184	0.000007
-1.648500	-0.078500	18.627447	0.000006
-1.648500	0.078500	18.619223	0.000006
-1.648500	0.235500	17.888351	0.000008
-1.648500	0.392500	16.949500	0.000012
-1.648500	0.549500	15.643992	0.000020
-1.648500	0.706500	14.423981	0.000032
-1.648500	0.863500	13.031426	0.000057
-1.648500	1.020500	11.794129	0.000093
-1.648500	1.177500	11.050688	0.000125
-1.648500	1.334500	10.451417	0.000159
-1.648500	1.491500	10.207410	0.000175
-1.648500	1.648500	10.214271	0.000175
-1.648500	1.805500	10.477621	0.000157
-1.648500	1.962500	11.095650	0.000123
-1.648500	2.119500	12.038447	0.000084
-1.648500	2.276500	13.231025	0.000052
-1.648500	2.433500	14.412015	0.000033
-1.648500	2.590500	15.709105	0.000019
-1.648500	2.747500	16.978419	0.000012
-1.648500	2.904500	17.916136	0.000008
-1.648500	3.061500	18.591636	0.000006

-1.491500	-3.061500	18.445042	0.000006
-1.491500	-2.904500	17.815446	0.000008
-1.491500	-2.747500	17.164427	0.000011
-1.491500	-2.590500	16.084174	0.000017
-1.491500	-2.433500	15.153648	0.000024
-1.491500	-2.276500	14.824372	0.000028
-1.491500	-2.119500	15.088631	0.000025
-1.491500	-1.962500	15.671721	0.000020
